FrameId	Locus	GeneSymbol	ProductName	GenbankAccession.version	Entrez	UniprotAccession	UniprotName
G18UU-18321-MONOMER	PP_1032	guaA	glutamine-hydrolyzing GMP synthase	AAN66657.1	24982461	Q88P21	GUAA_PSEPK
G18UU-18320-MONOMER	PP_1031	guaB	IMP dehydrogenase and single strand DNA binding factor	AAN66656.1	24982460	Q88P22	Q88P22_PSEPK
G18UU-18319-MONOMER	PP_1030	PP_1030	conserved protein of unknown function	AAN66655.1	24982459	Q88P23	Q88P23_PSEPK
G18UU-18318-MONOMER	PP_1029	PP_1029	conserved membrane protein of unknown function	AAN66654.1	24982458	Q88P24	Q88P24_PSEPK
G18UU-18317-MONOMER	PP_1028	PP_1028	Transcriptional regulator, LysR family	AAN66653.1	24982457	Q88P25	Q88P25_PSEPK
G18UU-18316-MONOMER	PP_1027	xseA	Exodeoxyribonuclease 7 large subunit	AAN66652.1	24982456	Q88P26	EX7L_PSEPK
G18UU-18315-MONOMER	PP_1026	PP_1026	Peptidase, M23/M37 family	AAN66651.1	24982455	Q88P27	Q88P27_PSEPK
G18UU-18314-MONOMER	PP_1025	leuA	2-isopropylmalate synthase	AAN66650.1	24982453	Q88P28	LEU1_PSEPK
G18UU-18313-MONOMER	PP_1024	eda	KHG/KDPG aldolase	AAN66649.1	24982452	Q88P29	Q88P29_PSEPK
G18UU-18312-MONOMER	PP_1023	pgl	6-phosphogluconolactonase	AAN66648.1	24982451	Q88P30	Q88P30_PSEPK
G18UU-18311-MONOMER	PP_1022	zwfA	glucose 6-phosphate-1-dehydrogenase	AAN66647.1	24982450	Q88P31	Q88P31_PSEPK
G18UU-18310-MONOMER	PP_1021	hexR	DNA-binding transcriptional regulator	AAN66646.1	24982449	Q88P32	HEXR_PSEPK
G18UU-18309-MONOMER	PP_1020	yeaD	putative glucose-6-phosphate 1-epimerase	AAN66645.1	24982448	Q88P33	Q88P33_PSEPK
G18UU-18308-MONOMER	PP_1019	oprB-I	carbohydrate-selective porin	AAN66644.1	24982447	Q88P34	Q88P34_PSEPK
G18UU-18307-MONOMER	PP_1018	gtsD	mannose/glucose ABC transporter - ATP binding subunit	AAN66643.1	24982446	Q88P35	Q88P35_PSEPK
G18UU-18303-MONOMER	PP_1014	yihS	aldose-ketose isomerase	AAN66639.1	24982441	Q88P39	Q88P39_PSEPK
G18UU-18302-MONOMER	PP_1013	PP_1013	Sensor histidine kinase	AAN66638.1	24982440	Q88P40	Q88P40_PSEPK
G18UU-18301-MONOMER	PP_1012	gltR-II	DNA-binding response regulator	AAN66637.1	24982439	Q88P41	Q88P41_PSEPK
G18UU-18300-MONOMER	PP_1011	glk	glucokinase	AAN66636.1	24982438	Q88P42	Q88P42_PSEPK
G18UU-18299-MONOMER	PP_1010	edd	phosphogluconate dehydratase	AAN66635.1	24982437	Q88P43	Q88P43_PSEPK
G18UU-18298-MONOMER	PP_1009	gapA	glyceraldehyde-3-phosphate dehydrogenase	AAN66634.1	24982436	Q88P44	Q88P44_PSEPK
G18UU-18297-MONOMER	PP_1008	PP_1008	RNA polymerase subunit sigma-24	AAN66633.1	24982435	Q88P45	Q88P45_PSEPK
G18UU-18296-MONOMER	PP_1007	PP_1007	putative Transmembrane sensor	AAN66632.1	24982434	Q88P46	Q88P46_PSEPK
G18UU-18295-MONOMER	PP_1006	PP_1006	putative outer membrane heme receptor	AAN66631.2	1001555608	Q88P47	Q88P47_PSEPK
G18UU-18294-MONOMER	PP_1005	hemO	Heme oxygenase	AAN66630.1	24982431	Q88P48	Q88P48_PSEPK
G18UU-18293-MONOMER	PP_1004	PP_1004	conserved protein of unknown function	AAN66629.1	24982430	Q88P49	Q88P49_PSEPK
G18UU-18290-MONOMER	PP_1001	arcA	arginine deiminase	AAN66626.1	24982427	Q88P52	ARCA_PSEPK
G18UU-18289-MONOMER	PP_1000	arcB	ornithine carbamoyltransferase, catabolic	AAN66625.1	24982426	Q88P53	OTCC_PSEPK
G18UU-18288-MONOMER	PP_0999	arcC	carbamate kinase	AAN66624.1	24982425	Q88P54	Q88P54_PSEPK
G18UU-18287-MONOMER	PP_0998	PP_0998	conserved protein of unknown function	AAN66623.1	24982424	Q88P55	Q88P55_PSEPK
G18UU-18286-MONOMER	PP_0997	PP_0997	Sigma-54 dependent transcriptional regulator/sensory box protein	AAN66622.1	24982422	Q88P56	Q88P56_PSEPK
G18UU-18284-MONOMER	PP_0995	PP_0995	conserved membrane protein of unknown function	AAN66620.1	24982420	Q88P58	Q88P58_PSEPK
G18UU-18283-MONOMER	PP_0994	PP_0994	putative RNA polymerase sigma factor	AAN66619.1	24982419	Q88P59	Q88P59_PSEPK
G18UU-18282-MONOMER	PP_0993	PP_0993	conserved exported protein of unknown function	AAN66618.1	24982418	Q88P60	Q88P60_PSEPK
G18UU-18281-MONOMER	PP_0992	PP_0992	conserved protein of unknown function, UPF0276 family	AAN66617.1	24982417	Q88P61	Y992_PSEPK
G18UU-18280-MONOMER	PP_0991	PP_0991	conserved protein of unknown function	AAN66616.1	24982416	Q88P62	Q88P62_PSEPK
G18UU-18279-MONOMER	PP_0990	PP_0990	DoxX family protein	AAN66615.1	24982415	Q88P63	Q88P63_PSEPK
G18UU-18278-MONOMER	PP_0989	gcvH-I	glycine cleavage system H protein 1	AAN66614.1	24982414	Q88P64	GCSH1_PSEPK
G18UU-18277-MONOMER	PP_0988	gcvP-I	glycine dehydrogenase	AAN66613.1	24982413	Q88P65	GCSP1_PSEPK
G18UU-18276-MONOMER	PP_0987	tdcG-II	L-serine dehydratase	AAN66612.1	24982411	Q88P66	Q88P66_PSEPK
G18UU-18275-MONOMER	PP_0986	gcvT-I	aminomethyltransferase	AAN66611.1	24982410	Q88P67	Q88P67_PSEPK
G18UU-18272-MONOMER	PP_0984	PP_0984	conserved membrane protein of unknown function	AAN66609.1	24982408	Q88P69	Q88P69_PSEPK
G18UU-18271-MONOMER	PP_0983	PP_0983	conserved membrane protein of unknown function	AAN66608.1	24982407	Q88P70	Q88P70_PSEPK
G18UU-18270-MONOMER	PP_0982	PP_0982	Permease YjgP/YjgQ family protein	AAN66607.1	24982406	Q88P71	Q88P71_PSEPK
G18UU-18269-MONOMER	PP_0980	pepA	Probable cytosol aminopeptidase	AAN66605.1	24982404	Q88P73	AMPA_PSEPK
G18UU-18268-MONOMER	PP_0979	holC	DNA polymerase III subunit chi	AAN66604.1	24982403	Q88P74	Q88P74_PSEPK
G18UU-18267-MONOMER	PP_0978	PP_0978	conserved protein of unknown function	AAN66603.1	24982402	Q88P75	Q88P75_PSEPK
G18UU-18266-MONOMER	PP_0977	valS	valine--tRNA ligase	AAN66602.1	24982401	Q88P76	SYV_PSEPK
G18UU-18265-MONOMER	PP_0976	rlmF	Ribosomal RNA large subunit methyltransferase F	AAN66601.1	24982399	Q88P77	RLMF_PSEPK
G18UU-18264-MONOMER	PP_0975	hupN	putative DNA-binding protein HU, form N	AAN66600.1	24982398	Q88P78	Q88P78_PSEPK
G18UU-18263-MONOMER	PP_0973	PP_0973	Nucleoid-associated protein PP_0973	AAN66598.1	24982396	Q88P80	NDPA_PSEPK
G18UU-18262-MONOMER	PP_0972	PP_0972	UPF0213 protein PP_0972	AAN66597.1	24982395	Q88P81	Y972_PSEPK
G18UU-18261-MONOMER	PP_0971	PP_0971	conserved protein of unknown function	AAN66596.1	24982394	Q88P82	Q88P82_PSEPK
G18UU-18259-MONOMER	PP_0969	PP_0969	Transcriptional regulator, GntR family	AAN66594.1	24982392	Q88P84	Q88P84_PSEPK
G18UU-18258-MONOMER	PP_0968	PP_0968	conserved protein of unknown function	AAN66593.1	24982391	Q88P85	Q88P85_PSEPK
G18UU-18257-MONOMER	PP_0967	hisC	Histidinol-phosphate aminotransferase	AAN66592.1	24982390	Q88P86	HIS8_PSEPK
G18UU-18256-MONOMER	PP_0966	hisD	Histidinol dehydrogenase	AAN66591.1	24982389	P59400	HISX_PSEPK
G18UU-18255-MONOMER	PP_0965	hisG	ATP phosphoribosyltransferase	AAN66590.1	24982388	Q88P87	HIS1_PSEPK
G18UU-18254-MONOMER	PP_0964	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	AAN66589.1	24982386	Q88P88	MURA_PSEPK
G18UU-18253-MONOMER	PP_0963	ttg2F	putative BolA family protein	AAN66588.1	24982385	Q88P89	Q88P89_PSEPK
G18UU-18252-MONOMER	PP_0962	ttg2E	toluene-tolerance protein	AAN66587.1	24982384	Q88P90	Q88P90_PSEPK
G18UU-18251-MONOMER	PP_0961	ttg2D	toluene tolerance protein	AAN66586.1	24982383	Q88P91	Q88P91_PSEPK
G18UU-18247-MONOMER	PP_0957	kdsD	D-arabinose 5-phosphate isomerase	AAN66582.1	24982379	Q88P95	Q88P95_PSEPK
G18UU-18246-MONOMER	PP_0956	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	AAN66581.1	24982378	Q88P96	Q88P96_PSEPK
G18UU-18245-MONOMER	PP_0955	PP_0955	conserved exported protein of unknown function	AAN66580.1	24982377	Q88P97	Q88P97_PSEPK
G18UU-18244-MONOMER	PP_0954	PP_0954	conserved exported protein of unknown function	AAN66579.1	24982376	Q88P98	Q88P98_PSEPK
G18UU-18242-MONOMER	PP_0952	rpoN	RNA polymerase sigma-54 factor	AAN66577.1	24982374	P0A171	RP54_PSEPK
G18UU-18241-MONOMER	PP_0951	hpf	Ribosome hibernation promoting factor	AAN66576.1	24982372	P0A147	HPF_PSEPK
G18UU-18240-MONOMER	PP_0950	ptsN	phosphotransferase system enzyme IIA, regulation of potassium transport	AAN66575.1	24982371	Q88PA0	Q88PA0_PSEPK
G18UU-18239-MONOMER	PP_0949	PP_0949	putative ATP-binding protein UPF0042	AAN66574.1	24982370	Q88PA1	Y949_PSEPK
G18UU-18238-MONOMER	PP_0948	ptsH	Phosphocarrier protein HPr	AAN66573.1	24982369	Q88PA2	Q88PA2_PSEPK
G18UU-18237-MONOMER	PP_0947	PP_0947	conserved membrane protein of unknown function	AAN66572.1	24982368	Q88PA3	Q88PA3_PSEPK
G18UU-18236-MONOMER	PP_0946	sodA	superoxide dismutase (Mn)	AAN66571.1	24982367	Q88PA4	Q88PA4_PSEPK
G18UU-18235-MONOMER	PP_0945	PP_0945	conserved protein of unknown function	AAN66570.1	24982366	Q88PA5	Q88PA5_PSEPK
G18UU-18234-MONOMER	PP_0944	fumC-I	fumarate hydratase (class 2)	AAN66569.1	24982365	Q88PA6	Q88PA6_PSEPK
G18UU-18233-MONOMER	PP_0943	PP_0943	conserved protein of unknown function	AAN66568.1	24982364	Q88PA7	Q88PA7_PSEPK
G18UU-18232-MONOMER	PP_0942	pmbA	regulatory protease	AAN66567.1	24982363	Q88PA8	Q88PA8_PSEPK
G18UU-18231-MONOMER	PP_0941	PP_0941	putative ribosome associated protein	AAN66566.1	24982362	Q88PA9	Y941_PSEPK
G18UU-18230-MONOMER	PP_0940	tldD	putative protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD	AAN66565.1	24982361	Q88PB0	Q88PB0_PSEPK
G18UU-18229-MONOMER	PP_0939	PP_0939	Carbon-nitrogen hydrolase family protein	AAN66564.1	24982360	Q88PB1	Q88PB1_PSEPK
G18UU-18228-MONOMER	PP_0938	PP_0938	conserved protein of unknown function	AAN66563.1	24982359	Q88PB2	Q88PB2_PSEPK
G18UU-18227-MONOMER	PP_0937	rng	endoribonuclease G (RNAse G)	AAN66562.1	24982357	Q88PB3	Q88PB3_PSEPK
G18UU-18226-MONOMER	PP_0936	maf	septum formation protein	AAN66561.1	24982356	Q88PB4	Y936_PSEPK
G18UU-18225-MONOMER	PP_0935	mreD	Rod shape-determining protein MreD	AAN66560.1	24982355	Q88PB5	Q88PB5_PSEPK
G18UU-18224-MONOMER	PP_0934	mreC	Cell shape-determining protein MreC	AAN66559.1	24982354	Q88PB6	Q88PB6_PSEPK
G18UU-18223-MONOMER	PP_0933	mreB	cell wall structural actin-like protein MreB	AAN66558.1	24982353	Q88PB7	Q88PB7_PSEPK
G18UU-18222-MONOMER	PP_0932	gatC	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	AAN66557.1	24982352	Q88PB8	GATC_PSEPK
G18UU-18221-MONOMER	PP_0931	gatA	Glutamyl-tRNA(Gln) amidotransferase subunit A	AAN66556.1	24982351	Q88PB9	GATA_PSEPK
G18UU-18220-MONOMER	PP_0930	gatB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	AAN66555.1	24982350	Q88PC0	GATB_PSEPK
G18UU-18219-MONOMER	PP_0929	PP_0929	putative Lipoprotein	AAN66554.1	24982349	Q88PC1	Q88PC1_PSEPK
G18UU-18218-MONOMER	PP_0928	PP_0928	K+-dependent Na+/Ca+ exchanger related-protein	AAN66553.1	24982348	Q88PC2	Q88PC2_PSEPK
G18UU-18216-MONOMER	PP_0926	PP_0926	putative Membrane protein	AAN66551.1	24982345	Q88PC4	Q88PC4_PSEPK
G18UU-18215-MONOMER	PP_0925	PP_0925	conserved protein of unknown function	AAN66550.1	24982344	Q88PC5	Q88PC5_PSEPK
G18UU-18214-MONOMER	PP_0924	PP_0924	conserved protein of unknown function	AAN66549.1	24982343	Q88PC6	Q88PC6_PSEPK
G18UU-18213-MONOMER	PP_0923	PP_0923	Acyltransferase	AAN66548.1	24982342	Q88PC7	Q88PC7_PSEPK
G18UU-18212-MONOMER	PP_0922	PP_0922	conserved protein of unknown function	AAN66547.1	24982341	Q88PC8	Q88PC8_PSEPK
G18UU-18211-MONOMER	PP_0921	PP_0921	Transcriptional regulator, ArsR family	AAN66546.1	24982340	Q88PC9	Q88PC9_PSEPK
G18UU-18210-MONOMER	PP_0920	xenB	Xenobiotic reductase B	AAN66545.1	24982339	Q88PD0	Q88PD0_PSEPK
G18UU-18209-MONOMER	PP_0919	PP_0919	conserved protein of unknown function	AAN66544.2	1001555607	Q88PD1	Q88PD1_PSEPK
G18UU-18208-MONOMER	PP_0918	PP_0918	putative 3-beta hydroxysteroid dehydrogenase/isomerase family protein	AAN66543.1	24982337	Q88PD2	Q88PD2_PSEPK
G18UU-18207-MONOMER	PP_0917	iciA	Chromosome initiation inhibitor	AAN66542.1	24982336	Q88PD3	Q88PD3_PSEPK
G18UU-18205-MONOMER	PP_0915	sodB	superoxide dismutase (Fe)	AAN66540.1	24982333	Q88PD5	SODF_PSEPK
G18UU-18204-MONOMER	PP_0914	PP_0914	GGDEF domain protein	AAN66539.1	24982332	Q88PD6	Q88PD6_PSEPK
G18UU-18203-MONOMER	PP_0913	PP_0913	conserved exported protein of unknown function	AAN66538.1	24982331	Q88PD7	Q88PD7_PSEPK
G18UU-18202-MONOMER	PP_0912	PP_0912	conserved protein of unknown function	AAN66537.1	24982330	Q88PD8	Q88PD8_PSEPK
G18UU-18201-MONOMER	PP_0911	PP_0911	conserved protein of unknown function	AAN66536.1	24982329	Q88PD9	Q88PD9_PSEPK
G18UU-18200-MONOMER	PP_0910	PP_0910	conserved exported protein of unknown function	AAN66535.1	24982328	Q88PE0	Q88PE0_PSEPK
G18UU-18199-MONOMER	PP_0909	PP_0909	conserved exported protein of unknown function	AAN66534.1	24982327	Q88PE1	Q88PE1_PSEPK
G18UU-18198-MONOMER	PP_0908	PP_0908	conserved exported protein of unknown function	AAN66533.1	24982326	Q88PE2	Q88PE2_PSEPK
G18UU-18197-MONOMER	PP_0907	PP_0907	RND efflux membrane fusion protein-related protein	AAN66532.1	24982324	Q88PE3	Q88PE3_PSEPK
G18UU-18196-MONOMER	PP_0906	PP_0906	putative Multidrug efflux RND transporter	AAN66531.1	24982323	Q88PE4	Q88PE4_PSEPK
G18UU-18195-MONOMER	PP_0905	PP_0905	conserved exported protein of unknown function	AAN66530.1	24982322	Q88PE5	Q88PE5_PSEPK
G18UU-18194-MONOMER	PP_0904	PP_0904	InaA protein	AAN66529.1	24982321	Q88PE6	Q88PE6_PSEPK
G18UU-18193-MONOMER	PP_0903	PP_0903	conserved protein of unknown function	AAN66528.1	24982320	Q88PE7	Q88PE7_PSEPK
G18UU-18192-MONOMER	PP_0902	colS	integral membrane sensor signal transduction histidine kinase	AAN66527.2	1001555606	Q88PE8	Q88PE8_PSEPK
G18UU-18191-MONOMER	PP_0901	colR	DNA-binding response regulator	AAN66526.1	24982318	Q88PE9	Q88PE9_PSEPK
G18UU-18190-MONOMER	PP_0900	PP_0900	PAP2 family protein	AAN66525.1	24982317	Q88PF0	Q88PF0_PSEPK
G18UU-18189-MONOMER	PP_0899	PP_0899	putative Ferredoxin reductase	AAN66524.1	24982316	Q88PF1	Q88PF1_PSEPK
G18UU-18188-MONOMER	PP_0897	PP_0897	Fumarate hydratase, class I	AAN66522.1	24982314	Q88PF3	Q88PF3_PSEPK
G18UU-18187-MONOMER	PP_0896	PP_0896	Carbon-nitrogen hydrolase family protein	AAN66521.1	24982313	Q88PF4	Q88PF4_PSEPK
G18UU-18186-MONOMER	PP_0895	PP_0895	conserved protein of unknown function	AAN66520.1	24982312	Q88PF5	Q88PF5_PSEPK
G18UU-18185-MONOMER	PP_0894	PP_0894	conserved protein of unknown function	AAN66519.1	24982310	Q88PF6	Q88PF6_PSEPK
G18UU-18184-MONOMER	PP_0893	PP_0893	ThiJ/PfpI family protein	AAN66518.1	24982309	Q88PF7	Q88PF7_PSEPK
G18UU-18183-MONOMER	PP_0892	PP_0892	Phospholipase family protein	AAN66517.1	24982308	Q88PF8	Q88PF8_PSEPK
G18UU-18182-MONOMER	PP_0891	PP_0891	conserved exported protein of unknown function	AAN66516.1	24982307	Q88PF9	Q88PF9_PSEPK
G18UU-18181-MONOMER	PP_0890	PP_0890	conserved exported protein of unknown function	AAN66515.1	24982306	Q88PG0	Q88PG0_PSEPK
G18UU-18180-MONOMER	PP_0889	PP_0889	conserved exported protein of unknown function	AAN66514.1	24982305	Q88PG1	Q88PG1_PSEPK
G18UU-18179-MONOMER	PP_0888	regA	Photosynthetic apparatus regulatory protein RegA	AAN66513.1	24982304	Q88PG2	Q88PG2_PSEPK
G18UU-18178-MONOMER	PP_0887	PP_0887	Sensor histidine kinase	AAN66512.1	24982303	Q88PG3	Q88PG3_PSEPK
G18UU-18177-MONOMER	PP_0886	PP_0886	conserved exported protein of unknown function	AAN66511.1	24982302	Q88PG4	Q88PG4_PSEPK
G18UU-18176-MONOMER	PP_0885	dppA-III	dipeptide ABC transporter - periplasmic binding protein	AAN66510.1	24982301	Q88PG5	Q88PG5_PSEPK
G18UU-18175-MONOMER	PP_0884	dppA-II	dipeptide ABC transporter - periplasmic binding protein	AAN66509.1	24982300	Q88PG6	Q88PG6_PSEPK
G18UU-18174-MONOMER	PP_0883	opdP	glycine-glutamate dipeptide porin	AAN66508.1	24982298	Q88PG7	Q88PG7_PSEPK
G18UU-18173-MONOMER	PP_0882	dppA-I	dipeptide ABC transporter - periplasmic binding protein	AAN66507.1	24982297	Q88PG8	Q88PG8_PSEPK
G18UU-18172-MONOMER	PP_0881	dppB	dipeptide ABC transporter - putative membrane subunit	AAN66506.1	24982296	Q88PG9	Q88PG9_PSEPK
G18UU-18171-MONOMER	PP_0880	dppC	dipeptide ABC transporter - putative membrane subunit	AAN66505.1	24982295	Q88PH0	Q88PH0_PSEPK
G18UU-18170-MONOMER	PP_0879	dppD	dipeptide ABC transporter - putative ATP binding subunit	AAN66504.1	24982294	Q88PH1	Q88PH1_PSEPK
G18UU-18169-MONOMER	PP_0878	dppF	dipeptide ABC transporter, binding subunit	AAN66503.1	24982293	Q88PH2	Q88PH2_PSEPK
G18UU-18168-MONOMER	PP_5461	PP_5461	protein of unknown function	AMM02793.1	1001555605	A0A140FW10	A0A140FW10_PSEPK
G18UU-18167-MONOMER	PP_0876	PP_0876	Transcriptional regulator, AraC family	AAN66501.1	24982291	Q88PH4	Q88PH4_PSEPK
G18UU-18166-MONOMER	PP_0875	PP_0875	conserved protein of unknown function	AAN66500.1	24982290	Q88PH5	Q88PH5_PSEPK
G18UU-18165-MONOMER	PP_0874	PP_0874	conserved protein of unknown function	AAN66499.1	24982289	Q88PH6	Q88PH6_PSEPK
G18UU-18164-MONOMER	PP_0873	potF-I	putrescine-binding periplasmic protein	AAN66498.1	24982288	Q88PH7	Q88PH7_PSEPK
G18UU-18163-MONOMER	PP_0872	prfC	Peptide chain release factor 3	AAN66497.1	24982286	Q88PH8	RF3_PSEPK
G18UU-18160-MONOMER	PP_0869	yehW	osmoprotectant ABC transporter permease subunit	AAN66494.1	24982283	Q88PI1	Q88PI1_PSEPK
G18UU-18159-MONOMER	PP_0868	yehX	ABC transporter ATP-binding subunit	AAN66493.1	24982282	Q88PI2	Q88PI2_PSEPK
G18UU-18158-MONOMER	PP_0867	PP_0867	FecA-like outer membrane receptor	AAN66492.1	24982281	Q88PI3	Q88PI3_PSEPK
G18UU-18157-MONOMER	PP_0866	PP_0866	putative Transmembrane sensor	AAN66491.1	24982280	Q88PI4	Q88PI4_PSEPK
G18UU-18156-MONOMER	PP_0865	PP_0865	ECF subfamily RNA polymerase sigma-24 factor	AAN66490.1	24982279	Q88PI5	Q88PI5_PSEPK
G18UU-18155-MONOMER	PP_0864	speC	ornithine decarboxylase	AAN66489.2	1001555604	Q88PI6	Q88PI6_PSEPK
G18UU-18154-MONOMER	PP_0863	PP_0863	conserved protein of unknown function	AAN66488.1	24982276	Q88PI7	Q88PI7_PSEPK
G18UU-18153-MONOMER	PP_0862	PP_0862	PKHD-type hydroxylase PP_0862	AAN66487.1	24982275	Q88PI8	Y862_PSEPK
G18UU-18152-MONOMER	PP_0861	PP_0861	outer membrane ferric siderophore receptor	AAN66486.2	1001555603	Q88PI9	Q88PI9_PSEPK
G18UU-18151-MONOMER	PP_0860	PP_0860	putative Sulfite reductase, flavoprotein component	AAN66485.1	24982273	Q88PJ0	Q88PJ0_PSEPK
G18UU-18150-MONOMER	PP_0859	PP_0859	putative ketoglutaramate omega-amidase	AAN66484.1	24982272	Q88PJ1	Q88PJ1_PSEPK
G18UU-18149-MONOMER	PP_0858	PP_0858	putative methionine/glutamine aminotransferase	AAN66483.1	24982271	Q88PJ2	Q88PJ2_PSEPK
G18UU-18148-MONOMER	PP_0857	der	GTPase Der	AAN66482.1	24982270	Q88PJ3	DER_PSEPK
G18UU-18147-MONOMER	PP_0856	PP_0856	conserved lipoprotein of unknown function	AAN66481.1	24982268	Q88PJ4	Q88PJ4_PSEPK
G18UU-18146-MONOMER	PP_0855	PP_0855	conserved protein of unknown function	AAN66480.1	24982267	Q88PJ5	Q88PJ5_PSEPK
G18UU-18145-MONOMER	PP_0854	hisS	Histidine--tRNA ligase	AAN66479.1	24982266	Q88PJ6	SYH_PSEPK
G18UU-18144-MONOMER	PP_0853	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	AAN66478.1	24982265	Q88PJ7	ISPG_PSEPK
G18UU-18143-MONOMER	PP_0852	PP_0852	Transcriptional regulator, Cro/CI family	AAN66477.1	24982264	Q88PJ8	Q88PJ8_PSEPK
G18UU-18142-MONOMER	PP_0851	pilF	Type IV pili biogenesis protein PilF	AAN66476.1	24982263	Q88PJ9	Q88PJ9_PSEPK
G18UU-18141-MONOMER	PP_0850	rlmN	Dual-specificity RNA methyltransferase RlmN	AAN66475.1	24982262	Q88PK0	RLMN_PSEPK
G18UU-18140-MONOMER	PP_0849	ndk	Nucleoside diphosphate kinase	AAN66474.1	24982261	Q88PK1	NDK_PSEPK
G18UU-18139-MONOMER	PP_0848	iscX	donor of Fe2+ and regulator of cysteine desulfurase activity	AAN66473.1	24982260	Q88PK2	Q88PK2_PSEPK
G18UU-18138-MONOMER	PP_0847	fdx	ferredoxin	AAN66472.1	24982259	Q88PK3	Q88PK3_PSEPK
G18UU-18137-MONOMER	PP_0846	hscA	DnaK-like molecular chaperone specific for IscU	AAN66471.1	24982258	Q88PK4	HSCA_PSEPK
G18UU-18136-MONOMER	PP_0845	hscB	DnaJ-like molecular chaperone specific for IscU	AAN66470.1	24982257	Q88PK5	HSCB_PSEPK
G18UU-18135-MONOMER	PP_0844	iscA	iron-sulfur cluster assembly protein, copper(I) binding	AAN66469.1	24982256	Q88PK6	Q88PK6_PSEPK
G18UU-18134-MONOMER	PP_0843	iscU	scaffold protein involved in iron-sulfur cluster assembly	AAN66468.1	24982255	Q88PK7	Q88PK7_PSEPK
G18UU-18133-MONOMER	PP_0842	iscS-I	cysteine desulfurase	AAN66467.1	24982254	Q88PK8	ISCS_PSEPK
G18UU-18132-MONOMER	PP_0841	iscR	DNA-binding transcriptional dual regulator 2Fe-2S cluster IscR	AAN66466.1	24982253	Q88PK9	Q88PK9_PSEPK
G18UU-18131-MONOMER	PP_0840	cysE	serine acetyltransferase	AAN66465.1	24982251	Q88PL0	Q88PL0_PSEPK
G18UU-18130-MONOMER	PP_0839	trmJ	tRNA Cm32/Um32 methyltransferase	AAN66464.1	24982250	Q88PL1	Q88PL1_PSEPK
G18UU-18129-MONOMER	PP_0838	suhB	inositol monophosphatase / glycerol-2-phosphatase	AAN66463.1	24982249	Q88PL2	Q88PL2_PSEPK
G18UU-18128-MONOMER	PP_0837	ycfJ	putative regulator of flagellation	AAN66462.1	24982248	Q88PL3	Q88PL3_PSEPK
G18UU-18127-MONOMER	PP_0836	secF	Sec translocation complex subunit SecF	AAN66461.1	24982247	Q88PL4	Q88PL4_PSEPK
G18UU-18126-MONOMER	PP_0835	secD	Sec Translocation Complex SecD subunit	AAN66460.1	24982246	Q88PL5	Q88PL5_PSEPK
G18UU-18125-MONOMER	PP_0834	yajC	Sec translocation complex subunit YajC	AAN66459.1	24982245	Q88PL6	Q88PL6_PSEPK
G18UU-18124-MONOMER	PP_0833	tgt	queuine tRNA-ribosyltransferase	AAN66458.1	24982244	Q88PL7	TGT_PSEPK
G18UU-18123-MONOMER	PP_0832	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	AAN66457.1	24982243	Q88PL8	QUEA_PSEPK
G18UU-18120-MONOMER	PP_0830	PP_0830	Acetyltransferase, GNAT family	AAN66455.1	24982240	Q88PM0	Q88PM0_PSEPK
G18UU-18119-MONOMER	PP_0829	PP_0829	conserved protein of unknown function	AAN66454.1	24982239	Q88PM1	Q88PM1_PSEPK
G18UU-18118-MONOMER	PP_0828	PP_0828	conserved membrane protein of unknown function	AAN66453.2	1001555601	Q88PM2	Q88PM2_PSEPK
G18UU-18113-MONOMER	PP_0823	selD	Selenide, water dikinase	AAN66448.1	24982233	P59392	SELD_PSEPK
G18UU-18112-MONOMER	PP_0822	selU	tRNA 2-selenouridine synthase	AAN66447.1	24982232	Q88PM7	SELU_PSEPK
G18UU-18111-MONOMER	PP_0821	PP_0821	conserved exported protein of unknown function	AAN66446.1	24982231	Q88PM8	Q88PM8_PSEPK
G18UU-18110-MONOMER	PP_5460	PP_5460	conserved membrane protein of unknown function	AMM02792.1	1001555600	A0A140FW09	A0A140FW09_PSEPK
G18UU-18109-MONOMER	PP_0820	PP_0820	GCN5-related N-acetyltransferase	AAN66445.1	24982230	Q88PM9	Q88PM9_PSEPK
G18UU-18108-MONOMER	PP_0819	ykgJ	conserved ferredoxin-like protein of unknown function	AAN66444.1	24982229	Q88PN0	Q88PN0_PSEPK
G18UU-18107-MONOMER	PP_0818	PP_0818	conserved protein of unknown function	AAN66443.2	1001555599	Q88PN1	Q88PN1_PSEPK
G18UU-18106-MONOMER	PP_0817	alaC	aminotransferase	AAN66442.1	24982226	Q88PN2	Q88PN2_PSEPK
G18UU-18105-MONOMER	PP_0816	cyoE	protoheme IX farnesyltransferase	AAN66441.1	24982225	Q88PN3	CYOE2_PSEPK
G18UU-18104-MONOMER	PP_0815	cyoD	cytochrome bo terminal oxidase subunit IV	AAN66440.1	24982224	Q88PN4	Q88PN4_PSEPK
